@relation mmcfeatures

@attribute mood {0,1}
@attribute danceability numeric
@attribute energy numeric
@attribute key numeric
@attribute loudness numeric
@attribute mode numeric
@attribute speechiness numeric
@attribute acousticness numeric
@attribute instrumentalness numeric
@attribute liveness numeric
@attribute valence numeric
@attribute tempo numeric
@attribute duration_ms numeric
@attribute time_signature numeric
@attribute track_duration numeric
@attribute track_end_of_fade_in numeric
@attribute track_start_of_fade_out numeric
@attribute track_loudness numeric
@attribute track_tempo numeric
@attribute track_tempo_confidence numeric
@attribute track_time_signature numeric
@attribute track_time_signature_confidence numeric
@attribute track_key numeric
@attribute track_key_confidence numeric
@attribute track_mode numeric
@attribute track_mode_confidence numeric

@data
1,0.766,0.897,5,-3.709,0,0.104,0.0658,0.000394,0.151,0.961,154.011,177440,4,177.44,0,167.83383,-3.709,154.011,0.734,4,1,5,0.337,0,0.407
0,0.525,0.33,5,-14.067,1,0.0341,0.83,0.000443,0.13,0.371,72.746,265347,4,265.34667,0.07556,256.31927,-14.067,72.746,0.19,4,1,5,0.886,1,0.685
1,0.698,0.692,10,-13.269,0,0.0622,0.0164,0.000097,0.125,0.539,113.293,230880,4,230.88,4.38857,224.02032,-13.269,113.293,0.872,4,0.818,10,0,0,0.043
0,0.336,0.427,0,-6.476,0,0.033,0.664,0,0.082,0.158,130.751,221547,4,221.54667,0.31347,209.22921,-6.476,130.751,0.156,4,1,0,0.199,0,0.404
1,0.606,0.847,10,-5.96,1,0.403,0.00553,0.00169,0.819,0.483,126.257,169427,4,169.42667,0.22771,156.90884,-5.96,126.257,0.844,4,1,10,0.646,1,0.463
1,0.709,0.824,1,-8.824,1,0.0453,0.207,0.000307,0.0888,0.867,118.814,291293,4,291.29333,0.64644,279.37669,-8.824,118.814,0.843,4,1,1,0.335,1,0.451
1,0.323,0.847,11,-4.716,1,0.0348,0.00000512,0.0208,0.25,0.859,173.914,98400,4,98.4,0,93.22812,-4.716,173.914,0.019,4,1,11,0.742,1,0.589
1,0.426,0.944,4,-5.827,0,0.126,0.00318,0.0056,0.245,0.625,91.33,169600,4,169.6,0,161.47156,-5.827,91.33,0.195,4,1,4,0.821,0,0.5
0,0.414,0.489,5,-5.651,1,0.0251,0.272,0,0.112,0.35,175.662,239013,4,239.01333,0,231.50295,-5.651,175.662,0.196,4,0.725,5,0.105,1,0.323
0,0.369,0.805,5,-5.141,1,0.0382,0.738,0.209,0.227,0.424,122.458,252827,4,252.82667,0.29347,240.30912,-5.141,122.458,0.198,4,0.929,5,0.713,1,0.718
0,0.35,0.272,0,-8.655,1,0.0271,0.877,0.00000688,0.984,0.232,100.325,281919,3,281.91923,2.25234,269.94358,-8.655,100.325,0.199,3,0.785,0,0.494,1,0.565
1,0.325,0.991,2,-2.762,1,0.113,0.0137,0.000108,0.121,0.532,142.483,177413,4,177.41333,0,171.71737,-2.762,142.483,0.036,4,0.992,2,0.151,1,0.378
1,0.506,0.983,5,-2.669,1,0.111,0.000601,0.00000411,0.249,0.41,92.177,121440,4,121.44,0,119.35057,-2.669,92.177,0.377,4,0.571,5,0.712,1,0.545
0,0.541,0.337,9,-15.223,0,0.0406,0.831,0.000805,0.101,0.575,92.112,147240,4,147.24,0,137.32281,-15.223,92.112,0.393,4,1,9,0.398,0,0.477
1,0.636,0.849,6,-6.737,0,0.211,0.00146,0.00000214,0.687,0.626,133.249,207467,4,207.46667,0.17424,197.10839,-6.737,133.249,0.102,4,1,6,0.462,0,0.491
0,0.49,0.293,0,-12.883,1,0.0512,0.593,0.00000238,0.127,0.446,153.616,278427,4,278.42667,0.32585,276.39873,-12.883,153.616,0.091,4,0.935,0,0.456,1,0.493
0,0.674,0.523,4,-3.659,0,0.304,0.1,0,0.123,0.404,72.79,213320,4,213.31973,1.66023,213.31973,-3.659,72.79,0.075,4,0.884,4,0,0,0.192
1,0.738,0.657,5,-10.414,0,0.0463,0.000315,0.000846,0.137,0.717,123.933,205107,4,205.10667,0,200.41723,-10.414,123.933,1,4,1,5,0.625,0,0.593
1,0.7,0.695,7,-4.973,1,0.0897,0.00629,0,0.0319,0.633,122.028,203333,4,203.33333,0.38313,198.50159,-4.973,122.028,0.901,4,0.848,7,0.719,1,0.553
0,0.443,0.669,2,-7.631,1,0.0275,0.195,0.073,0.0949,0.341,180.195,349160,4,349.16,0.23261,339.29578,-7.631,180.195,0.162,4,0.869,2,0.859,1,0.738
0,0.22,0.151,8,-13.714,1,0.0337,0.916,0.841,0.107,0.0504,84.722,398320,4,398.32,4.51048,377.03982,-13.714,84.722,0.302,4,0.878,8,0.618,1,0.736
1,0.5,0.685,9,-6.707,0,0.0822,0.0124,0.909,0.0537,0.141,128.006,289213,4,289.21315,0,286.24399,-6.707,128.006,0.303,4,0.898,9,0.664,0,0.602
0,0.384,0.383,0,-10.951,1,0.03,0.323,0.000387,0.0826,0.0465,140.33,298533,4,298.53333,2.22912,287.01025,-10.951,140.33,0.188,4,0.995,0,0.301,1,0.36
0,0.658,0.304,0,-10.027,1,0.0346,0.869,0.404,0.106,0.185,128.149,148187,4,148.18667,0.22621,139.44744,-10.027,128.149,0.365,4,1,0,0.282,1,0.516
1,0.936,0.76,1,-7.873,1,0.282,0.00391,0.00000339,0.0394,0.657,128.479,260867,4,260.86667,0.23855,256.97524,-7.873,128.479,0.829,4,0.951,1,0.169,1,0.247
0,0.761,0.386,4,-6.158,1,0.0399,0.355,0,0.0953,0.526,134.943,238440,3,238.44,0,229.1171,-6.158,134.943,0.434,3,0.967,4,0.572,1,0.613
1,0.807,0.693,2,-3.96,1,0.266,0.0894,0,0.28,0.606,112.977,296187,4,296.18667,0,290.04045,-3.96,112.977,0.778,4,1,2,0.357,1,0.366
1,0.787,0.519,1,-5.379,1,0.0464,0.00245,0.551,0.144,0.37,142.013,200133,4,200.13333,0.33664,195.90676,-5.379,142.013,0.902,4,1,1,0.482,1,0.523
1,0.573,0.913,11,-5.212,1,0.0583,0.00739,0.432,0.0995,0.831,106.124,251893,4,251.89333,3.19855,245.37687,-5.212,106.124,0.86,4,1,11,0.37,1,0.408
0,0.523,0.438,0,-11.49,0,0.0356,0.867,0.0723,0.123,0.106,126.028,245240,4,245.24,0.19692,240.18141,-11.49,126.028,0.571,4,1,0,0.244,0,0.489
0,0.548,0.634,1,-5.789,1,0.0303,0.0603,0,0.304,0.116,112.933,197773,4,197.77333,0.1171,194.60644,-5.789,112.933,0.737,4,0.997,1,0.291,1,0.441
0,0.302,0.553,7,-5.543,1,0.0298,0.099,0.0000419,0.531,0.121,103.923,265480,4,265.48,0,265.48001,-5.543,103.923,0.171,4,0.873,7,0.61,1,0.677
0,0.561,0.662,6,-7.952,0,0.0309,0.502,0.122,0.0915,0.0656,146.677,261760,4,261.76,2.42068,246.94422,-7.952,146.677,0.323,4,1,6,0,0,0.303
1,0.445,0.982,1,-5.766,0,0.0888,0.153,0.00422,0.865,0.335,184.797,154893,4,154.89333,0,154.89333,-5.766,184.797,0.138,4,1,1,0,0,0.337
1,0.233,0.998,9,-4.233,1,0.124,0.0000735,0.326,0.354,0.0687,184.27,216600,4,216.6,5.5902,216.60001,-4.233,184.27,0.431,4,1,9,0.84,1,0.612
1,0.442,0.774,8,-5.538,0,0.198,0.0943,0,0.0329,0.377,139.775,247947,4,247.94667,0.17787,237.45306,-5.538,139.775,0.105,4,1,8,0.908,0,0.69
0,0.578,0.456,0,-8.865,0,0.0267,0.147,0,0.124,0.432,141.853,244293,4,244.29333,0,234.62603,-8.865,141.853,0.146,4,0.882,0,0.401,0,0.477
1,0.756,0.505,2,-9.983,0,0.0491,0.00309,0.0626,0.0712,0.246,129.986,232320,4,232.32,0,220.23546,-9.983,129.986,0.736,4,1,2,0.449,0,0.472
1,0.378,0.951,3,0.45,0,0.0566,0.00329,0.419,0.135,0.249,132.06,213093,4,213.09333,0.08599,206.52408,0.45,132.06,0.526,4,0.936,3,0.662,0,0.573
1,0.682,0.93,11,-4.036,0,0.0846,0.000125,0.0123,0.0481,0.46,127.867,219947,4,219.94667,0,213.79773,-4.036,127.867,0.91,4,1,11,0.41,0,0.384
0,0.331,0.0294,2,-22.936,1,0.0495,0.776,0.0563,0.0845,0.224,115.704,248293,3,248.29333,5.12,243.21161,-22.936,115.704,0.73,3,0.303,2,0.284,1,0.57
0,0.581,0.314,1,-12.589,1,0.0267,0.0203,0.763,0.111,0.0514,126.728,257267,4,257.26667,0.3112,245.93415,-12.589,126.728,0.399,4,1,1,0.571,1,0.566
1,0.673,0.72,8,-10.411,1,0.0376,0.129,0.0133,0.0813,0.6,133.62,207400,4,207.4,0,194.07238,-10.411,133.62,0.837,4,0.307,8,0.574,1,0.47
1,0.813,0.693,10,-8,0,0.266,0.0341,0,0.121,0.618,103.508,391693,4,391.69333,0.36558,376.88889,-8,103.508,0.898,4,1,10,0.325,0,0.413
1,0.704,0.907,1,-6.408,0,0.0373,0.11,0.00982,0.334,0.712,95.023,229113,4,229.11274,0,225.90694,-6.408,95.023,0.445,4,1,1,0.536,0,0.642
0,0.453,0.319,6,-13.216,1,0.0313,0.326,0,0.134,0.142,131.82,288133,4,288.13333,0.32531,275.71955,-13.216,131.82,0.212,4,0.217,6,0.645,1,0.746
0,0.225,0.414,7,-9.616,1,0.0323,0.39,0.00213,0.607,0.118,80.342,296640,4,296.64,0,296.64001,-9.616,80.342,0.07,4,0.848,7,0.55,1,0.461
1,0.738,0.937,9,-7.788,0,0.0668,0.0124,0.00206,0.0338,0.614,131.994,193827,4,193.82667,0,187.5824,-7.788,131.994,0.974,4,1,9,0.687,0,0.301
1,0.841,0.702,1,-11.896,1,0.181,0.134,0.0000546,0.0826,0.599,97.747,250733,4,250.73333,0.1161,246.16635,-11.896,97.747,0.92,4,0.985,1,0.344,1,0.42
1,0.635,0.754,7,-7.703,1,0.035,0.000183,0.001,0.0411,0.96,127.717,217373,4,217.37333,0.23116,198.25778,-7.703,127.717,1,4,0.908,7,0.475,1,0.336
0,0.45,0.73,10,-3.998,1,0.0286,0.00963,0.000329,0.108,0.405,101.534,221773,4,221.77333,0.16862,215.72499,-3.998,101.534,0.75,4,0.832,10,0.553,1,0.514
0,0.5,0.706,9,-5.751,0,0.704,0.343,0,0.102,0.67,66.512,283387,4,283.38667,0.6381,274.2741,-5.751,66.512,0.034,4,0.206,9,0.402,0,0.459
0,0.395,0.631,8,-8.774,0,0.0331,0.000368,0.537,0.0789,0.471,145.154,317107,4,317.10676,0.25565,302.15546,-8.774,145.154,0.769,4,0.812,8,0.274,0,0.437
0,0.612,0.568,4,-8.555,0,0.0743,0.523,0,0.217,0.23,116.247,346164,4,346.16422,0,330.57669,-8.555,116.247,0.412,4,1,4,0,0,0.101
1,0.944,0.77,4,-7.582,0,0.131,0.0449,0.00000175,0.0642,0.739,116.962,263914,4,263.91406,0,263.91406,-7.582,116.962,0.981,4,1,4,0.351,0,0.281
1,0.746,0.873,7,-3.803,1,0.128,0.0244,0,0.354,0.817,148.075,222093,4,222.09333,0,215.59728,-3.803,148.075,0.429,4,0.975,7,0.105,1,0.369
0,0.484,0.604,7,-3.314,1,0.0328,0.149,0,0.131,0.181,103.316,221293,4,221.29333,2.47873,214.38984,-3.314,103.316,0.114,4,0.969,7,0.376,1,0.497
1,0.492,0.928,5,-4.037,1,0.071,0.61,0.00259,0.368,0.92,194.078,203453,4,203.45306,0,194.28717,-4.037,194.078,0.193,4,0.933,5,0.857,1,0.576
1,0.653,0.711,9,-6.454,1,0.0623,0.109,0,0.443,0.769,160.048,191320,4,191.32,0.06961,188.36027,-6.454,160.048,0.559,4,1,9,0.468,1,0.454
1,0.665,0.787,5,-5.73,1,0.151,0.308,0,0.219,0.699,167.349,212147,4,212.14667,0.42331,209.43819,-5.73,167.349,0.638,4,0.568,5,0.505,1,0.424
0,0.523,0.424,9,-10.703,0,0.0484,0.037,0.609,0.232,0.593,215.967,419373,4,419.37333,0,396.7942,-10.703,215.967,0.174,4,1,9,0.601,0,0.516
0,0.52,0.67,10,-8.504,0,0.0408,0.0364,0.786,0.0902,0.163,152.374,206520,4,206.52,2.60644,197.40444,-8.504,152.374,0.699,4,1,10,0.604,0,0.755
1,0.745,0.714,7,-3.681,1,0.0751,0.0141,0.0222,0.363,0.365,104.003,393813,4,393.81333,1.06875,391.2156,-3.681,104.003,0.669,4,0.741,7,0.7,1,0.787
0,0.332,0.113,1,-16.944,1,0.0379,0.943,0.000942,0.114,0.137,125.824,300653,4,300.65333,0.53959,282.81905,-16.944,125.824,0.047,4,0.356,1,0.653,1,0.655
1,0.612,0.957,11,-4.587,0,0.126,0.000512,0.0000633,0.119,0.845,120.959,156067,4,156.06667,0.42939,153.0195,-4.587,120.959,0.936,4,1,11,0.435,0,0.451
1,0.896,0.752,4,-6.042,0,0.27,0.0117,0.00102,0.0421,0.709,120.02,298240,4,298.24,0.20912,296.23438,-6.042,120.02,0.865,4,1,4,0.487,0,0.325
1,0.853,0.726,4,-5.538,0,0.0564,0.00431,0.591,0.765,0.662,120.506,290600,4,290.6,0,285.30939,-5.538,120.506,0.782,4,1,4,0,0,0.034
