@relation mmcfeatures

@attribute mood {0,1}
@attribute danceability numeric
@attribute energy numeric
@attribute key numeric
@attribute loudness numeric
@attribute mode numeric
@attribute speechiness numeric
@attribute acousticness numeric
@attribute instrumentalness numeric
@attribute liveness numeric
@attribute valence numeric
@attribute tempo numeric
@attribute duration_ms numeric
@attribute time_signature numeric
@attribute track_duration numeric
@attribute track_end_of_fade_in numeric
@attribute track_start_of_fade_out numeric
@attribute track_loudness numeric
@attribute track_tempo numeric
@attribute track_tempo_confidence numeric
@attribute track_time_signature numeric
@attribute track_time_signature_confidence numeric
@attribute track_key numeric
@attribute track_key_confidence numeric
@attribute track_mode numeric
@attribute track_mode_confidence numeric

@data
1,0.445,0.955,2,-4.057,1,0.0715,0.000241,0.000293,0.126,0.719,166.196,213840,4,213.84,0.07556,213.84,-4.057,166.196,0.522,4,1,2,0.52,1,0.595
0,0.638,0.925,8,-6.927,1,0.0315,0.00407,0.163,0.0369,0.904,125.613,337813,4,337.81333,0.11542,322.35102,-6.927,125.613,0.796,4,1,8,0.639,1,0.586
0,0.562,0.595,6,-7.038,1,0.0314,0.692,0.000179,0.237,0.443,82.575,158320,4,158.32,4.20862,150.72653,-7.038,82.575,0.466,4,0.96,6,0.415,1,0.596
0,0.373,0.574,5,-10.06,0,0.0308,0.00158,0.0284,0.234,0.313,161.499,254427,4,254.42667,0,254.42667,-10.06,161.499,0.147,4,1,5,0,0,0.098
1,0.675,0.842,11,-2.698,0,0.0337,0.00698,0,0.349,0.617,127.019,190977,4,190.97678,0.11039,188.22095,-2.698,127.019,0.871,4,1,11,0.353,0,0.428
1,0.692,0.787,10,-7.812,0,0.0522,0.00416,0.000201,0.264,0.609,133.957,225520,4,225.52,4.74848,220.52571,-7.812,133.957,0.841,4,1,10,0.586,0,0.538
0,0.648,0.717,4,-9.532,0,0.0447,0.537,0.00566,0.0979,0.299,128.221,246533,4,246.53333,0,228.37406,-9.532,128.221,0.48,4,0.998,4,0.02,0,0.234
1,0.701,0.72,5,-1.948,0,0.0475,0.0518,0,0.199,0.761,134.962,205533,4,205.53333,0.57796,199.59293,-1.948,134.962,0.801,4,1,5,0.724,0,0.805
0,0.582,0.684,2,-3.721,1,0.0244,0.0348,0,0.179,0.224,94.999,243307,4,243.30667,0.15683,232.86132,-3.721,94.999,0.014,4,1,2,0.696,1,0.753
1,0.812,0.874,6,-6.015,0,0.0905,0.109,0.0000248,0.214,0.47,120.025,229973,4,229.97333,0,218.21533,-6.015,120.025,0.647,4,0.982,6,0.388,0,0.508
1,0.768,0.941,1,-2.649,0,0.0674,0.0447,0.00000599,0.327,0.673,116.993,230147,4,230.14667,0.41297,218.55202,-2.649,116.993,0.8,4,1,1,0.433,0,0.527
0,0.209,0.418,3,-8.74,1,0.0338,0.163,0.00195,0.113,0.123,138.265,295533,4,295.53306,0.95764,285.46612,-8.74,138.265,0.219,4,0.965,3,0.697,1,0.775
0,0.472,0.554,7,-9.348,0,0.0285,0.0636,0.0000537,0.354,0.205,79.967,279293,4,279.29333,2.05497,259.51782,-9.348,79.967,0.001,4,0.908,7,0.508,0,0.554
0,0.466,0.317,10,-10.017,1,0.0269,0.727,0.00000688,0.0722,0.0371,97.941,182533,4,182.53333,0.55138,170.4693,-10.017,97.941,0.16,4,0.821,10,0.621,1,0.564
0,0.498,0.809,7,-6.063,1,0.031,0.0268,0.0423,0.377,0.505,95.209,218200,4,218.2,0,208.30041,-6.063,95.209,0.279,4,0.836,7,0.278,1,0.475
1,0.649,0.764,10,-4.283,0,0.0501,0.0147,0.00835,0.0559,0.718,129.035,275413,4,275.41333,0.50503,272.06821,-4.283,129.035,0.737,4,0.964,10,0.428,0,0.514
0,0.609,0.79,10,-3.787,0,0.0663,0.105,0,0.314,0.664,129.334,252093,4,252.09333,0.3132,246.93841,-3.787,129.334,0.629,4,1,10,0.488,0,0.526
0,0.802,0.468,1,-8.629,1,0.0378,0.248,0.0006,0.32,0.586,129.937,343960,4,343.96,23.49279,326.18812,-8.629,129.937,0.795,4,1,1,0.662,1,0.636
0,0.508,0.362,0,-9.688,1,0.0262,0.738,0.000998,0.0922,0.328,107.459,202560,4,202.56,0.97546,195.41333,-9.688,107.459,0.313,4,0.904,0,0.396,1,0.541
1,0.878,0.446,11,-6.362,0,0.0635,0.503,0.00000632,0.117,0.805,138.035,221267,4,221.26667,0,214.79619,-6.362,138.035,0.63,4,0.887,11,0.778,0,0.688
1,0.782,0.495,2,-8.723,1,0.0436,0.021,0,0.104,0.365,134.016,161200,4,161.2,0.22649,157.00753,-8.723,134.016,0.561,4,1,2,0.106,1,0.362
0,0.407,0.147,2,-8.822,1,0.0355,0.857,0.00000289,0.0913,0.0765,141.284,229400,3,229.4,0,212.59029,-8.822,141.284,0.057,3,1,2,0.709,1,0.78
1,0.703,0.966,1,-6.986,1,0.0582,0.022,0.000518,0.248,0.747,121.003,239400,4,239.4,0.2312,239.39999,-6.986,121.003,0.797,4,1,1,0.338,1,0.386
0,0.372,0.295,9,-10.949,0,0.0315,0.797,0.552,0.0977,0.054,111.871,258360,4,258.36,0.08644,242.91556,-10.949,111.871,0.226,4,0.804,9,0,0,0
0,0.554,0.167,9,-12.454,1,0.0307,0.95,0.000301,0.112,0.0793,79.554,245173,4,245.17333,2.54259,235.01497,-12.454,79.554,0.527,4,0.711,9,0.625,1,0.589
1,0.712,0.763,7,-6.254,1,0.0867,0.477,0.00118,0.114,0.503,142.031,218228,4,218.22757,2.61224,212.07946,-6.254,142.031,0.976,4,0.931,7,0.678,1,0.701
0,0.436,0.42,2,-9.208,1,0.0289,0.313,0,0.096,0.283,162.126,224867,3,224.86667,0,214.67429,-9.208,162.126,0.285,3,0.508,2,0.579,1,0.668
0,0.266,0.553,9,-8.362,0,0.0347,0.0639,0.00471,0.0834,0.298,194.557,216787,3,216.78667,0,203.84218,-8.362,194.557,0.106,3,1,9,0.76,0,0.623
0,0.323,0.287,2,-16.649,1,0.0315,0.0193,0.00218,0.958,0.138,105.478,480133,3,480.13333,2.33361,467.92272,-16.649,105.478,0.021,3,0.995,2,0.511,1,0.602
0,0.391,0.338,6,-8.58,1,0.0312,0.521,0,0.155,0.2,114.61,182627,4,182.62667,0.41215,169.35474,-8.58,114.61,0.007,4,1,6,0.229,1,0.357
1,0.866,0.749,2,-3.977,1,0.253,0.15,0,0.0591,0.891,92.077,249800,4,249.80027,0.20898,234.80018,-3.977,92.077,0.207,4,1,2,0.687,1,0.371
0,0.274,0.54,8,-5.47,1,0.0309,0.114,0.019,0.101,0.186,127.007,300747,4,300.74667,0,300.74667,-5.47,127.007,0.249,4,0.986,8,0.593,1,0.721
1,0.716,0.669,11,-5.114,1,0.0708,0.103,0.0000018,0.116,0.861,125.975,215042,4,215.04222,0.19764,209.41497,-5.114,125.975,0.952,4,1,11,0.679,1,0.645
1,0.717,0.67,9,-6.513,0,0.0396,0.153,0.00234,0.0965,0.639,118.002,206040,4,206.04,0.09859,199.5581,-6.513,118.002,0.832,4,1,9,0.784,0,0.682
0,0.69,0.373,0,-9.454,0,0.0284,0.722,0.00103,0.111,0.329,116.925,316440,4,316.44,0.31338,306.10286,-9.454,116.925,0.84,4,1,0,0.48,0,0.654
1,0.917,0.831,9,-4.42,0,0.0511,0.164,0.000505,0.0468,0.963,131.312,295609,4,295.6093,0.20971,290.92281,-4.42,131.312,0.78,4,0.984,9,0.275,0,0.292
1,0.462,0.992,8,-1.404,0,0.217,0.0126,0,0.932,0.738,177.044,171760,4,171.76,2.03755,168.62331,-1.404,177.044,0.264,4,1,8,0.105,0,0.382
0,0.523,0.165,6,-14.621,1,0.0422,0.601,0,0.094,0.294,140.61,169267,4,169.26667,2.28717,159.60816,-14.621,140.61,0.185,4,1,6,0.993,1,0.798
0,0.321,0.7,8,-5.855,1,0.0454,0.533,0.00106,0.0995,0.0976,149.904,275040,4,275.04,3.08245,262.87311,-5.855,149.904,0.035,4,0.993,8,1,1,0.614
1,0.236,0.906,0,-4.843,0,0.0941,0.000135,0,0.107,0.625,173.89,244800,4,244.8,0.06939,242.00998,-4.843,173.89,0.089,4,0.951,0,0.743,0,0.29
1,0.724,0.652,6,-9.385,1,0.0363,0.194,0.0119,0.256,0.723,120.004,273653,4,273.65333,2.2059,265.09061,-9.385,120.004,0.82,4,1,6,0.09,1,0.348
1,0.656,0.905,10,-2.826,0,0.0529,0.0076,0.00000511,0.299,0.649,106.99,249867,4,249.86667,0,241.87066,-2.826,106.99,0.643,4,1,10,0.548,0,0.532
0,0.346,0.767,9,-6.24,0,0.0398,0.055,0.0000321,0.0644,0.197,93.983,193973,4,193.97333,3.30304,186.62458,-6.24,93.983,0.26,4,0.968,9,0.676,0,0.601
1,0.653,0.869,8,-9.393,1,0.216,0.00445,0.398,0.334,0.515,125.202,201800,4,201.8,0.11601,189.0917,-9.393,125.202,1,4,1,8,0.559,1,0.501
0,0.421,0.175,6,-10.589,1,0.0535,0.932,0.0000763,0.118,0.19,167.401,273760,5,273.76,0.63243,257.75891,-10.589,167.401,0,5,0.135,6,0.98,1,0.658
1,0.749,0.881,10,-5.446,0,0.0449,0.00755,0.0000781,0.0974,0.337,120.034,217907,4,217.90667,0.20889,207.42385,-5.446,120.034,0.712,4,1,10,0.325,0,0.543
0,0.164,0.284,9,-11.76,0,0.0286,0.748,0.31,0.0707,0.0623,144.322,221000,3,221,0.91832,205.87973,-11.76,144.322,0.159,3,0.723,9,0.425,0,0.539
0,0.427,0.503,1,-8.93,0,0.0391,0.482,0.00001,0.133,0.339,139.965,260707,4,260.70667,0.22481,247.35057,-8.93,139.965,0.138,4,1,1,0.429,0,0.635
0,0.587,0.372,10,-11.598,1,0.117,0.307,0.0447,0.112,0.24,123.294,322147,3,322.14667,0,307.63537,-11.598,123.294,0.282,3,0.975,10,0.199,1,0.261
0,0.654,0.66,5,-5.594,1,0.0283,0.0252,0.0371,0.278,0.412,108.039,196813,4,196.81333,0,191.7678,-5.594,108.039,0.843,4,0.945,5,0,1,0.06
1,0.582,0.327,0,-11.628,0,0.165,0.0287,0.000121,0.102,0.927,116.123,373093,4,373.09333,0.26712,364.11791,-11.628,116.123,0.256,4,1,0,0.467,0,0.418
0,0.316,0.769,0,-5.283,0,0.0422,0.0142,0,0.0928,0.127,122.507,321147,4,321.14667,0.68449,307.9024,-5.283,122.507,0.535,4,0.882,0,0.455,0,0.665
1,0.616,0.946,1,-2.876,1,0.0687,0.00075,0.0777,0.355,0.322,127.992,292907,4,292.90667,0.34254,284.89143,-2.876,127.992,0.779,4,0.948,1,0.41,1,0.436
0,0.745,0.579,0,-10.824,1,0.0356,0.149,0.0000298,0.208,0.544,125.166,239307,4,239.30667,0.17778,231.32299,-10.824,125.166,0.81,4,0.998,0,0.335,1,0.5
1,0.348,0.869,2,-3.116,1,0.0725,0.00986,0.543,0.414,0.3,142.927,180133,4,180.13333,0,176.78512,-3.116,142.927,0.677,4,1,2,0.741,1,1
1,0.755,0.895,9,-5.576,0,0.147,0.0165,0.0704,0.0987,0.856,169.992,205357,4,205.35728,0.18027,202.54766,-5.576,169.992,0.576,4,1,9,0.897,0,0.707
0,0.674,0.356,3,-14.694,0,0.0306,0.739,0.482,0.115,0.165,130.735,179293,4,179.29333,0,159.70685,-14.694,130.735,0.941,4,1,3,0.418,0,0.449
0,0.637,0.194,4,-15.021,1,0.0401,0.912,0.92,0.143,0.273,84.52,232027,3,232.02667,0,221.25714,-15.021,84.52,0.66,3,0.964,4,0.386,1,0.478
1,0.544,0.87,8,-6.103,1,0.26,0.0015,0.0000028,0.246,0.502,129.984,210093,4,210.09333,0.19732,204.41107,-6.103,129.984,0.773,4,0.996,8,0.487,1,0.429
0,0.22,0.29,1,-10.413,1,0.0297,0.766,0.000328,0.115,0.338,172.322,302533,4,302.53333,0.09982,285.00753,-10.413,172.322,0.005,4,0.958,1,0.8,1,0.757
0,0.517,0.828,4,-4.223,1,0.0493,0.156,0,0.901,0.511,147.955,232253,4,232.25333,0,220.79855,-4.223,147.955,0.331,4,0.756,4,0.489,1,0.508
0,0.349,0.196,2,-16.21,1,0.0303,0.225,0.00000121,0.0914,0.363,76.391,339427,4,339.42667,0.24966,319.32082,-16.21,76.391,0.007,4,0.991,2,0.831,1,0.793
1,0.668,0.857,7,-2.944,0,0.0535,0.0191,0.00000671,0.0385,0.748,131.959,215693,4,215.69333,0.21469,205.43855,-2.944,131.959,0.691,4,1,7,0.435,0,0.517
0,0.371,0.585,3,-7.257,1,0.0942,0.195,0,0.13,0.545,181.297,165733,4,165.73333,0.06839,158.31365,-7.257,181.297,0.031,4,0.994,3,0.682,1,0.653
1,0.606,0.864,11,-7.504,0,0.0919,0.117,0,0.366,0.579,103.834,278960,4,278.96,0.3951,275.59764,-7.504,103.834,0.002,4,0.747,11,0.418,0,0.515
1,0.748,0.727,11,-2.42,0,0.0871,0.167,0,0.166,0.69,125.014,210627,4,210.62667,0.16354,205.52562,-2.42,125.014,0.716,4,1,11,0.236,0,0.568
0,0.475,0.209,0,-14.442,1,0.0349,0.935,0.00332,0.11,0.3,112.725,209440,4,209.44,0,199.94703,-14.442,112.725,0.251,4,1,0,0.763,1,0.935
0,0.611,0.35,5,-14.48,1,0.0356,0.499,0.00000784,0.0844,0.36,76.064,200579,4,200.57946,0.09306,188.19193,-14.48,76.064,0.268,4,0.861,5,0.525,1,0.475
0,0.509,0.227,10,-14.513,1,0.0409,0.699,0,0.125,0.455,173.581,221400,4,221.4,6.08943,217.76834,-14.513,173.581,0.127,4,0.981,10,0.766,1,0.793
0,0.465,0.708,11,-6.299,0,0.0327,0.0286,0.0000134,0.108,0.388,97.532,192783,4,192.78336,0,190.24689,-6.299,97.532,0.207,4,0.519,11,0.37,0,0.6
1,0.673,0.866,10,-8.34,1,0.0391,0.695,0.000231,0.328,0.839,93.224,143000,4,143,2.24653,133.27093,-8.34,93.224,0.395,4,0.812,10,0.596,1,0.229
0,0.445,0.523,0,-8.647,1,0.0267,0.176,0,0.135,0.194,77.405,304880,4,304.88,0.10091,300.51265,-8.647,77.405,0.074,4,0.871,0,0.64,1,0.609
0,0.344,0.636,2,-7.932,1,0.0336,0.121,0,0.0955,0.132,134.185,326093,4,326.09333,0.18562,322.54259,-7.932,134.185,0.755,4,0.992,2,0.783,1,0.762
1,0.76,0.717,4,-8.382,1,0.0737,0.862,0.000182,0.117,0.792,120.255,231240,4,231.24,0.26862,207.95791,-8.382,120.255,0.777,4,0.96,4,0.714,1,0.488
1,0.211,0.924,4,-4.217,1,0.0825,0.238,0.329,0.408,0.25,168.105,244307,4,244.30667,3.29723,239.3571,-4.217,168.105,0.181,4,0.821,4,0.56,1,0.603
0,0.519,0.674,4,-5.775,1,0.0371,0.0355,0.0000393,0.316,0.464,137.923,247173,4,247.17333,0.21478,234.50413,-5.775,137.923,0.473,4,1,4,0.653,1,0.629
0,0.518,0.771,2,-4.644,1,0.0464,0.00444,0.0232,0.106,0.155,141.466,257760,4,257.76,3.64553,243.50766,-4.644,141.466,0.801,4,1,2,0,1,0
1,0.734,0.737,7,-6.209,0,0.0825,0.00339,0.0000334,0.359,0.509,134.026,191600,4,191.6,0,189.26005,-6.209,134.026,0.922,4,0.976,7,0.306,0,0.34
1,0.72,0.891,6,-5.92,0,0.0429,0.0278,0.000713,0.324,0.635,130.006,189067,4,189.06667,2.47873,171.07882,-5.92,130.006,0.862,4,1,6,0.709,0,0.608
1,0.429,0.817,6,-2.491,0,0.0541,0.000581,0.0328,0.0842,0.58,84.979,229373,4,229.37333,0.12195,225.23937,-2.491,84.979,0.157,4,1,6,0.393,0,0.231
0,0.271,0.16,9,-10.038,0,0.037,0.88,0,0.0979,0.402,73.11,251587,4,251.58667,0,235.93796,-10.038,73.11,0.071,4,1,9,0.433,0,0.638
0,0.434,0.581,4,-7.449,1,0.0313,0.809,0.0002,0.338,0.447,100.219,204347,4,204.34667,5.44508,193.89243,-7.449,100.219,0.296,4,1,4,0.782,1,0.691
0,0.522,0.574,0,-10.357,1,0.0365,0.439,0.77,0.0684,0.447,128.797,234373,3,234.37333,0.2322,228.27537,-10.357,128.797,0.33,3,1,0,0.314,1,0.593
0,0.668,0.365,1,-11.78,1,0.0234,0.479,0.00105,0.0996,0.383,98.976,225493,4,225.49333,0.44277,213.42621,-11.78,98.976,0.294,4,0.994,1,0.439,1,0.604
1,0.806,0.902,11,-3.387,0,0.0475,0.00127,0,0.212,0.961,128.943,191667,4,191.66667,0.23791,188.40091,-3.387,128.943,0.843,4,1,11,1,0,0.811
0,0.261,0.529,3,-14.647,1,0.0434,0.841,0.467,0.217,0.167,75.379,239307,4,239.30667,2.00272,230.27229,-14.647,75.379,0.433,4,0.732,3,0.42,1,0.531
1,0.625,0.623,5,-11.125,0,0.0655,0.0428,0.0576,0.157,0.196,143.991,285037,4,285.03687,0,276.74122,-11.125,143.991,0.588,4,1,5,0.213,0,0.429
0,0.383,0.00235,0,-11.856,1,0.0484,0.256,0.000901,0.0604,0.0767,123.552,966880,4,966.88,2.61224,944.25687,-11.856,123.552,0.031,4,0.358,0,0,1,0.37
0,0.379,0.324,1,-11.625,1,0.0398,0.847,0.00488,0.208,0.337,83.885,230080,4,230.08,0.15061,230.08,-11.625,83.885,0.152,4,0.635,1,0.803,1,0.881
1,0.539,0.985,7,-5.758,1,0.118,0.00869,0,0.196,0.364,134.737,186187,4,186.18667,4.55692,179.94304,-5.758,134.737,0.787,4,0.791,7,0.497,1,0.527
1,0.473,0.939,0,-4.786,1,0.258,0.0107,0,0.333,0.568,200.123,209288,4,209.28776,3.57007,205.58948,-4.786,200.123,0.027,4,1,0,0.558,1,0.439
0,0.398,0.0895,9,-21.668,0,0.039,0.951,0.421,0.0818,0.0942,133.659,128667,4,128.66667,0.33184,118.72943,-21.668,133.659,0.176,4,0.412,9,0.38,0,0.391
0,0.517,0.206,5,-12.233,1,0.0421,0.924,0,0.118,0.489,80.401,189187,4,189.18667,0,182.4624,-12.233,80.401,0.097,4,0.885,5,0.494,1,0.529
0,0.513,0.396,7,-13.061,1,0.0299,0.251,0.177,0.11,0.229,140.208,149880,4,149.88,0.5171,139.55193,-13.061,140.208,0.464,4,0.969,7,0.94,1,0.95
0,0.571,0.505,1,-9.312,0,0.0238,0.0757,0.0000104,0.109,0.276,99.562,269467,4,269.46667,0.22014,260.882,-9.312,99.562,0.316,4,1,1,0.218,0,0.46
0,0.491,0.482,5,-6.564,1,0.0281,0.114,0.00000278,0.626,0.407,112.704,229235,4,229.23483,0.12209,217.74512,-6.564,112.704,0.136,4,0.717,5,0.701,1,0.636
1,0.595,0.913,10,-3.428,0,0.0884,0.0435,0,0.259,0.762,128.021,234453,4,234.45333,0,231.42168,-3.428,128.021,0.876,4,0.996,10,0.699,0,0.739
1,0.588,0.741,4,-10.497,0,0.0459,0.00000475,0.624,0.237,0.502,146.034,203867,4,203.86667,0.83002,199.64517,-10.497,146.034,0.573,4,1,4,0.012,0,0
1,0.865,0.73,6,-2.813,0,0.373,0.283,0,0.0753,0.808,90.096,193467,4,193.46667,0,185.98603,-2.813,90.096,0.568,4,1,6,0,0,0
0,0.466,0.0155,7,-25.169,0,0.034,0.956,0.0461,0.126,0.0938,134.678,183493,4,183.49333,0.35927,164.62367,-25.169,134.678,0.221,4,1,7,0.291,0,0.501
0,0.538,0.301,11,-11.248,0,0.03,0.658,0.00186,0.187,0.42,109.91,245507,4,245.50667,2.14204,232.6117,-11.248,109.91,0.539,4,0.995,11,0.054,0,0.482
0,0.496,0.564,8,-7.659,1,0.047,0.223,0,0.55,0.382,96.688,211333,3,211.33333,0.11175,211.33333,-7.659,96.688,0.089,3,0.6,8,0.558,1,0.42
0,0.458,0.531,4,-8.088,0,0.0272,0.000758,0.00399,0.0905,0.341,158.987,227773,4,227.77333,0,215.29542,-8.088,158.987,0.09,4,1,4,0.602,0,0.606
1,0.495,0.893,9,-3.203,1,0.0705,0.0725,0,0.0644,0.73,148.015,209813,4,209.81333,0.08735,195.33206,-3.203,148.015,0.901,4,1,9,0.504,1,0.492
0,0.378,0.218,0,-14.479,1,0.0333,0.937,0.0495,0.649,0.0978,111.241,338973,4,338.97333,0,322.26395,-14.479,111.241,0.349,4,0.847,0,0.463,1,0.608
1,0.426,0.831,9,-5.555,1,0.0552,0.133,0,0.139,0.325,160.296,250067,4,250.06667,0.07528,238.95655,-5.555,160.296,0.402,4,1,9,0.389,1,0.475
1,0.794,0.65,0,-8.127,0,0.114,0.275,0.0574,0.0612,0.784,100.067,195120,4,195.12,0.15066,189.39937,-8.127,100.067,0.817,4,1,0,0.423,0,0.242
1,0.749,0.857,3,-5.24,1,0.0435,0.00539,0,0.192,0.354,111.906,216013,4,216.01333,0.07592,212.89215,-5.24,111.906,0.929,4,1,3,0.357,1,0.371
1,0.477,0.998,7,-2.419,1,0.272,0.268,0.635,0.553,0.0848,127.427,166987,4,166.98667,0,166.98666,-2.419,127.427,0.844,4,1,7,0.364,1,0.236
0,0.553,0.453,1,-8.164,1,0.0319,0.554,0,0.223,0.396,96.032,276000,4,276,0.46485,269.3805,-8.164,96.032,0.244,4,0.883,1,0.621,1,0.589
1,0.919,0.69,7,-4.487,1,0.215,0.0801,0,0.111,0.643,105.043,215920,4,215.92,0,211.15066,-4.487,105.043,0.264,4,1,7,0.773,1,0.671
0,0.644,0.404,4,-15.204,0,0.125,0.62,0.196,0.107,0.559,169.128,278733,3,278.73333,0.21601,272.16109,-15.204,169.128,0.382,3,1,4,0.521,0,0.432
1,0.555,0.727,6,-4.202,1,0.0388,0.0579,0.00000752,0.0937,0.739,82.142,223120,4,223.12,2.61805,218.48236,-4.202,82.142,0.227,4,0.63,6,0.373,1,0.435
0,0.289,0.35,5,-10.856,1,0.0367,0.872,0,0.0826,0.0885,79.625,243843,4,243.84349,0.21447,225.80825,-10.856,79.625,0.3,4,0.839,5,0.671,1,0.639
1,0.734,0.908,6,-5.144,1,0.0654,0.00499,0.000428,0.0372,0.839,126.028,274373,4,274.37333,0,274.37332,-5.144,126.028,0.913,4,1,6,0.746,1,0.666
0,0.498,0.611,4,-6.323,0,0.0289,0.0103,0.0142,0.242,0.0833,132.979,385747,4,385.74667,0.12753,367.56027,-6.323,132.979,0.671,4,1,4,0.302,0,0.437
0,0.37,0.386,1,-8.388,0,0.0284,0.556,0.00000418,0.142,0.187,136.599,201027,4,201.02667,0.1068,193.88082,-8.388,136.599,0.103,4,0.68,1,0.807,0,0.836
1,0.951,0.6,0,-4.675,0,0.0685,0.106,0,0.0712,0.822,125.04,218573,4,218.57333,0.4702,214.39565,-4.675,125.04,0.908,4,1,0,0.215,0,0.295
1,0.576,0.291,10,-9.919,0,0.108,0.773,0.908,0.205,0.201,89.529,253612,4,253.6117,3.31465,243.05488,-9.919,89.529,0.204,4,0.894,10,0.663,0,0.584
0,0.465,0.268,0,-14.243,0,0.0331,0.885,0.000123,0.11,0.425,185.294,151067,3,151.06667,0,145.28726,-14.243,185.294,0.185,3,0.568,0,0.384,0,0.568
1,0.608,0.86,5,-5.324,0,0.0554,0.0991,0,0.262,0.437,127.075,232947,4,232.94667,0.09887,226.59193,-5.324,127.075,0.894,4,0.946,5,0.03,0,0.38
0,0.676,0.506,11,-7.137,1,0.0381,0.613,0.000605,0.109,0.659,78.965,217093,4,217.09333,0,204.85805,-7.137,78.965,0.125,4,0.888,11,0.484,1,0.54
1,0.813,0.627,11,-5.018,0,0.0486,0.076,0.000616,0.131,0.801,130.011,195853,4,195.85333,0,189.48644,-5.018,130.011,0.86,4,0.99,11,0.097,0,0.33
1,0.56,0.901,8,-4.481,0,0.032,0.00025,0.134,0.299,0.807,132.009,221000,4,221,0.15669,217.90766,-4.481,132.009,0.864,4,0.996,8,0.761,0,0.581
1,0.847,0.96,4,-5.183,0,0.105,0.0237,0.0253,0.0629,0.922,163.825,172733,4,172.73333,0.37714,164.52499,-5.183,163.825,0.786,4,0.869,4,0.247,0,0.07
1,0.468,0.925,7,-2.596,1,0.0869,0.00609,0.0000013,0.0453,0.626,143.972,179960,4,179.96,2.50195,174.70113,-2.596,143.972,0.772,4,0.955,7,0.414,1,0.484
1,0.841,0.893,2,-5.762,1,0.167,0.434,0.159,0.0633,0.85,100.989,212253,4,212.25333,0.37161,204.16145,-5.762,100.989,0.857,4,1,2,0.145,1,0.28
1,0.453,0.499,0,-10.247,0,0.0988,0.334,0.551,0.102,0.202,95.304,105570,4,105.56998,0,100.11864,-10.247,95.304,0.2,4,0.91,0,0.389,0,0.511
0,0.5,0.754,2,-6.333,1,0.0345,0.0778,0.00242,0.129,0.426,93.882,248920,4,248.92,0.08698,221.76798,-6.333,93.882,0,4,0.855,2,0.513,1,0.555
0,0.487,0.483,1,-12.466,1,0.0317,0.411,0.00000968,0.0638,0.656,65.383,150560,4,150.56,0,140.32399,-12.466,65.383,0.006,4,1,1,0.424,1,0.469
0,0.342,0.2,4,-13.569,1,0.0324,0.134,0.000153,0.341,0.0743,133.113,286653,4,286.65333,0.34245,261.2419,-13.569,133.113,0.103,4,0.818,4,0.648,1,0.632
1,0.239,0.326,1,-12.32,0,0.0364,0.0371,0.18,0.249,0.0317,114.786,334412,4,334.41197,1.34676,326.52481,-12.32,114.786,0.157,4,0.981,1,0.874,0,0.811
1,0.597,0.813,1,-4.57,1,0.0554,0.000885,0.72,0.083,0.313,138.089,340668,4,340.66776,0,333.30503,-4.57,138.089,0.309,4,0.972,1,0.589,1,0.489
0,0.679,0.409,1,-10.41,1,0.0313,0.0695,0.262,0.079,0.31,131.982,293173,4,293.17333,4.97488,279.92236,-10.41,131.982,0.449,4,0.901,1,0.822,1,0.788
0,0.425,0.596,2,-5.909,1,0.0356,0.407,0,0.147,0.214,145.977,242750,4,242.74998,0.16984,232.82649,-5.909,145.977,0.267,4,0.916,2,0.415,1,0.585
1,0.434,0.944,3,-3.702,1,0.117,0.00241,0.00000494,0.155,0.577,177.142,156053,4,156.05333,0,153.25751,-3.702,177.142,0.284,4,1,3,0.512,1,0.504
0,0.395,0.232,5,-12.982,0,0.0319,0.801,0.836,0.131,0.0388,148.289,292293,3,292.29333,0.11583,279.12127,-12.982,148.289,0.63,3,0.953,5,0.646,0,0.586
0,0.424,0.00515,2,-26.26,0,0.0663,0.809,0.0467,0.106,0.41,149.457,143200,3,143.2,0.40653,140.2137,-26.26,149.457,0.075,3,0.56,2,0.441,0,0.456
0,0.543,0.46,6,-10.463,1,0.0352,0.379,0,0.112,0.384,139.918,233827,4,233.82667,0.3424,229.59311,-10.463,139.918,0.476,4,0.96,6,0.309,1,0.634
1,0.661,0.833,9,-7.51,1,0.183,0.128,0.000604,0.4,0.874,124.039,192573,4,192.57333,0.16844,187.1122,-7.51,124.039,0.698,4,1,9,0.667,1,0.563
1,0.491,0.885,3,-4.121,1,0.0395,0.00219,0,0.0741,0.641,166.992,245467,4,245.46667,0.19129,230.54512,-4.121,166.992,0.32,4,1,3,0.342,1,0.466
0,0.644,0.725,3,-6.595,1,0.0346,0.276,0.00000288,0.226,0.678,117.191,261947,4,261.94667,0.17415,252.38349,-6.595,117.191,0.833,4,1,3,0.356,1,0.47
0,0.561,0.547,11,-7.496,0,0.0321,0.189,0.00157,0.17,0.19,139.755,273427,4,273.42667,0.64449,262.96018,-7.496,139.755,0.15,4,0.988,11,0.83,0,0.818
0,0.478,0.32,4,-12.533,0,0.0277,0.779,0.0149,0.092,0.0595,80.053,219667,4,219.66667,0.48231,211.15646,-12.533,80.053,0.212,4,0.915,4,0.68,0,0.667
1,0.599,0.962,10,-3.584,0,0.0719,0.000173,0.000804,0.232,0.857,100.028,121720,4,121.72,0.19084,116.32617,-3.584,100.028,0.081,4,1,10,0.129,0,0.368
